Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
3573,2845,5,120.0,0.0,5.0,7,0,0
3574,2846,4,118.0,0.0,2.0,3,0,0
3575,2847,7,65.0,0.0,4.0,4,0,0
3576,2848,4,75.0,1.0,3.0,7,0,0
3577,2849,0,133.0,0.0,3.0,5,0,0
3578,2850,7,71.0,1.0,2.0,6,1,0
3579,2851,0,156.0,8.0,17.0,1,1,1
3580,2852,5,70.0,1.0,3.0,1,0,0
3581,2854,4,112.0,1.0,4.0,3,1,0
3582,2855,4,71.0,0.0,2.0,5,0,0
3583,2856,5,135.0,6.0,9.0,15,1,1
3584,2857,6,170.0,9.0,18.0,10,1,1
3585,2858,5,136.0,1.0,8.0,3,1,0
3586,2859,7,69.0,0.0,1.0,2,1,0
3587,2860,1,76.0,1.0,4.0,8,0,0
3588,2861,3,71.0,2.0,3.0,3,0,0
3589,2862,0,77.0,1.0,3.0,7,0,0
3590,2863,0,62.0,1.0,2.0,4,1,0
3591,2865,2,171.0,7.0,17.0,6,0,1
3592,2866,1,55.0,1.0,3.0,4,1,0
3593,2867,5,57.0,0.0,1.0,9,0,0
3594,2868,5,64.0,3.0,3.0,8,0,0
3595,2869,7,204.0,4.0,15.0,49,0,1
3596,2870,2,80.0,2.0,0.0,8,0,0
3597,2871,5,83.0,0.0,4.0,9,1,0
3598,2872,1,110.0,3.0,6.0,3,0,0
3599,6972,6,88.0,2.0,4.0,4,0,0
3600,2873,4,177.0,6.0,14.0,17,0,1
3601,2876,6,83.0,3.0,2.0,8,0,0
3602,2877,4,217.0,6.0,15.0,43,0,1
3603,2878,6,74.0,0.0,5.0,9,0,0
3604,2879,5,85.0,2.0,1.0,5,0,0
3605,2880,4,102.0,0.0,3.0,6,1,0
3606,2881,6,113.0,1.0,2.0,8,0,0
3607,2882,6,66.0,1.0,1.0,3,0,0
3608,2883,2,52.0,2.0,4.0,8,0,0
3609,2884,1,217.0,9.0,22.0,11,0,1
3610,2885,6,150.0,5.0,14.0,23,0,1
3611,2887,2,69.0,1.0,2.0,1,0,0
3612,2888,2,85.0,2.0,6.0,7,0,0
3613,2889,4,70.0,1.0,6.0,8,0,0
3614,2890,4,77.0,1.0,1.0,5,0,0
3615,2891,3,92.0,0.0,3.0,1,0,0
3616,2892,1,57.0,1.0,3.0,2,1,0
3617,2893,0,77.0,1.0,0.0,0,0,0
3618,2894,5,62.0,1.0,1.0,0,0,0
3619,2895,0,98.0,0.0,3.0,2,1,0
3620,2896,2,82.0,1.0,1.0,3,0,0
3621,2898,1,87.0,0.0,0.0,6,0,0
3622,2899,3,89.0,1.0,3.0,6,0,0
3623,2900,3,71.0,1.0,6.0,8,0,0
3624,2901,0,245.0,5.0,17.0,13,0,1
3625,2902,5,127.0,1.0,2.0,4,1,0
3626,2903,0,162.0,5.0,12.0,41,1,1
3627,2904,5,174.0,6.0,18.0,39,1,1
3628,2905,3,96.0,0.0,5.0,2,0,0
3629,2906,0,154.0,2.0,16.0,37,1,1
3630,2907,6,156.0,7.0,12.0,27,0,1
3631,2909,7,218.0,11.0,17.0,39,0,1
3632,2910,4,122.0,0.0,5.0,8,1,0
3633,2911,2,91.0,2.0,1.0,0,0,0
3634,2912,1,95.0,0.0,3.0,9,1,0
3635,2913,3,124.0,0.0,8.0,9,1,0
3636,2914,4,48.0,3.0,6.0,3,0,0
3637,2915,2,100.0,0.0,1.0,6,0,0
3638,2916,6,124.0,1.0,4.0,3,0,0
3639,2917,3,68.0,1.0,10.0,9,0,0
3640,2918,6,77.0,2.0,3.0,2,1,0
3641,2920,1,101.0,0.0,2.0,8,0,0
3642,2921,1,197.0,4.0,11.0,49,1,1
3643,2922,2,56.0,2.0,1.0,9,1,0
3644,2923,3,98.0,0.0,2.0,8,0,0
3645,2924,5,81.0,1.0,1.0,0,0,0
3646,2925,7,100.0,0.0,1.0,6,1,0
3647,2926,1,79.0,1.0,1.0,5,0,0
3648,2927,4,163.0,8.0,14.0,20,1,1
3649,2928,2,58.0,3.0,3.0,9,1,0
3650,2929,3,69.0,0.0,7.0,0,0,0
3651,2931,4,153.0,5.0,16.0,42,0,1
3652,2932,0,113.0,1.0,5.0,5,0,0
3653,2933,0,186.0,7.0,18.0,5,0,1
3654,2934,3,40.0,1.0,3.0,8,0,0
3655,2935,0,79.0,0.0,6.0,8,0,0
3656,2936,0,69.0,1.0,4.0,7,0,0
3657,2937,5,193.0,1.0,18.0,55,1,1
3658,2938,1,87.0,3.0,2.0,5,0,0
3659,2939,6,170.0,7.0,10.0,11,0,1
3660,2940,2,102.0,0.0,3.0,2,0,0
3661,2942,2,143.0,2.0,3.0,0,0,0
3662,2943,7,78.0,0.0,5.0,2,0,0
3663,2944,5,93.0,3.0,2.0,2,0,0
3664,2945,1,74.0,2.0,3.0,8,1,0
3665,2946,7,66.0,0.0,3.0,5,1,0
3666,2947,7,73.0,1.0,4.0,8,0,0
3667,2948,3,215.0,4.0,14.0,31,0,1
3668,2949,4,179.0,7.0,15.0,49,1,1
3669,2950,5,192.0,3.0,14.0,37,0,1
3670,2951,7,95.0,0.0,1.0,7,0,0
3671,2953,1,95.0,1.0,1.0,6,0,0
3672,2954,5,51.0,0.0,0.0,6,1,0
3673,2955,5,79.0,1.0,0.0,3,1,0
3674,2956,7,221.0,6.0,8.0,35,0,1
3675,2957,6,111.0,1.0,0.0,1,0,0
3676,2958,0,179.0,3.0,11.0,10,1,1
3677,2959,6,58.0,1.0,5.0,4,1,0
3678,2960,6,34.0,2.0,4.0,5,0,0
3679,2961,5,136.0,6.0,20.0,55,0,1
3680,2962,1,57.0,0.0,3.0,1,0,0
3681,2964,5,73.0,2.0,4.0,9,0,0
3682,2965,4,179.0,8.0,13.0,15,0,1
3683,2966,5,109.0,0.0,4.0,7,0,0
3684,2967,2,75.0,0.0,5.0,1,0,0
3685,2968,3,73.0,0.0,6.0,4,1,0
3686,2969,6,101.0,1.0,1.0,9,1,0
3687,2970,6,91.0,2.0,8.0,6,0,0
3688,2971,1,123.0,0.0,3.0,8,0,0
3689,2972,6,71.0,0.0,5.0,2,0,0
3690,2973,5,123.0,2.0,2.0,5,0,0
3691,2975,6,79.0,0.0,4.0,6,0,0
3692,2976,7,81.0,0.0,5.0,4,0,0
3693,2977,5,101.0,2.0,4.0,8,1,0
3694,2978,2,160.0,4.0,10.0,9,1,1
3695,2979,3,94.0,0.0,4.0,3,0,0
3696,2980,7,57.0,1.0,4.0,0,0,0
3697,2981,1,86.0,0.0,0.0,3,0,0
3698,2982,5,88.0,1.0,4.0,9,1,0
3699,2983,3,82.0,1.0,2.0,2,1,0
3700,2984,6,145.0,3.0,18.0,58,0,1
3701,2987,7,120.0,1.0,3.0,9,1,0
3702,2988,4,20.0,0.0,4.0,3,0,0
3703,2989,5,95.0,0.0,4.0,7,1,0
3704,2990,7,74.0,1.0,2.0,4,0,0
3705,2991,3,92.0,1.0,1.0,8,0,0
3706,2992,4,198.0,5.0,18.0,10,0,1
3707,2993,3,88.0,3.0,3.0,8,0,0
3708,2994,0,146.0,6.0,15.0,34,1,1
3709,2995,5,76.0,1.0,2.0,6,0,0
3710,2996,4,173.0,6.0,15.0,46,1,1
3711,2998,6,45.0,0.0,6.0,0,0,0
3712,2999,5,80.0,2.0,2.0,0,1,0
3713,3000,0,108.0,0.0,3.0,3,1,0
3714,3001,2,171.0,3.0,18.0,7,0,1
3715,3002,7,94.0,4.0,1.0,3,1,0
3716,3003,6,49.0,0.0,5.0,2,0,0
3717,3004,5,60.0,0.0,0.0,9,1,0
3718,3005,0,188.0,4.0,14.0,47,0,1
3719,3006,3,56.0,2.0,3.0,5,1,0
3720,3007,4,170.0,5.0,15.0,50,0,1
3721,3009,5,87.0,0.0,2.0,7,0,0
3722,3010,3,25.0,1.0,3.0,2,0,0
3723,3011,7,181.0,8.0,17.0,33,0,1
3724,3012,6,95.0,2.0,6.0,8,0,0
3725,3013,1,76.0,0.0,6.0,5,0,0
3726,3014,7,70.0,1.0,0.0,3,0,0
3727,3015,5,87.0,1.0,7.0,3,0,0
3728,3016,1,57.0,2.0,4.0,8,0,0
3729,3017,5,40.0,0.0,3.0,2,0,0
3730,3018,1,82.0,1.0,2.0,0,0,0
3731,3020,1,25.0,1.0,3.0,0,1,0
3732,3021,0,170.0,4.0,18.0,34,1,1
3733,3022,6,71.0,1.0,4.0,2,0,0
3734,3023,6,77.0,0.0,5.0,4,0,0
3735,3024,6,178.0,3.0,7.0,18,0,1
3736,3025,6,185.0,5.0,10.0,57,1,1
3737,3026,0,101.0,0.0,2.0,8,0,0
3738,3027,7,113.0,4.0,5.0,5,0,0
3739,3028,4,75.0,0.0,3.0,6,0,0
3740,3029,7,58.0,1.0,2.0,1,0,0
3741,3031,4,79.0,2.0,2.0,8,0,0
3742,3032,5,56.0,1.0,4.0,1,0,0
3743,3033,3,167.0,6.0,15.0,15,0,1
3744,3034,5,189.0,9.0,8.0,24,1,1
3745,3035,1,175.0,2.0,17.0,39,1,1
3746,3036,0,104.0,0.0,2.0,7,1,0
3747,3037,5,183.0,1.0,14.0,54,0,1
3748,3038,5,208.0,4.0,6.0,43,1,1
3749,3039,0,130.0,2.0,3.0,0,0,0
3750,3040,7,107.0,0.0,5.0,9,0,0
3751,3042,6,122.0,0.0,4.0,8,0,0
3752,3043,2,40.0,1.0,1.0,0,0,0
3753,3044,2,85.0,1.0,2.0,2,1,0
3754,3045,2,216.0,7.0,20.0,31,1,1
3755,3046,6,73.0,1.0,3.0,2,1,0
3756,3047,2,178.0,6.0,22.0,53,0,1
3757,3048,5,156.0,5.0,14.0,2,1,1
3758,3049,6,182.0,2.0,15.0,56,0,1
3759,3050,6,42.0,0.0,2.0,5,0,0
3760,3051,4,195.0,7.0,20.0,42,0,1
3761,3053,4,97.0,1.0,4.0,1,0,0
3762,3054,7,192.0,4.0,15.0,18,1,1
3763,3055,3,215.0,7.0,9.0,38,0,1
3764,3056,4,188.0,4.0,14.0,42,0,1
3765,3057,0,135.0,2.0,2.0,5,0,0
3766,3058,3,64.0,2.0,0.0,8,0,0
3767,3059,7,71.0,0.0,4.0,8,0,0
3768,3060,6,132.0,10.0,16.0,25,1,1
3769,3061,6,94.0,1.0,2.0,9,1,0
3770,3062,6,207.0,9.0,14.0,7,1,1
3771,3064,1,57.0,1.0,6.0,2,0,0
3772,3065,2,27.0,1.0,4.0,8,0,0
3773,3066,6,52.0,1.0,3.0,6,0,0
3774,3067,0,71.0,1.0,3.0,2,1,0
3775,3068,1,74.0,0.0,2.0,4,0,0
3776,3069,3,71.0,0.0,1.0,7,0,0
3777,3070,7,170.0,5.0,13.0,57,0,1
3778,3071,4,47.0,0.0,2.0,5,0,0
3779,3072,1,77.0,5.0,3.0,6,1,0
3780,3073,5,164.0,4.0,18.0,42,0,1
3781,3075,0,77.0,1.0,4.0,8,0,0
3782,3076,0,172.0,5.0,17.0,6,1,1
3783,3077,5,243.0,3.0,14.0,13,1,1
3784,3078,3,153.0,0.0,2.0,6,0,0
3785,3079,7,133.0,9.0,12.0,16,0,1
3786,3080,0,127.0,0.0,1.0,8,0,0
3787,3081,6,102.0,0.0,3.0,3,1,0
3788,3082,2,88.0,1.0,2.0,3,1,0
3789,3083,6,62.0,0.0,2.0,7,0,0
3790,3084,2,105.0,0.0,1.0,1,0,0
3791,3086,1,265.0,4.0,16.0,0,0,1
3792,3087,2,102.0,0.0,1.0,7,0,0
3793,3088,2,66.0,0.0,2.0,7,0,0
3794,3089,3,179.0,10.0,16.0,16,0,1
3795,3090,3,199.0,3.0,16.0,12,0,1
3796,3091,6,98.0,1.0,2.0,4,0,0
3797,3092,0,148.0,0.0,4.0,5,0,0
3798,3093,6,91.0,1.0,3.0,4,0,0
3799,3094,4,146.0,4.0,9.0,29,0,1
3800,3095,1,74.0,1.0,1.0,2,0,0
3801,3098,5,167.0,5.0,17.0,49,1,1
3802,3099,7,112.0,2.0,2.0,0,1,0
3803,3100,0,210.0,1.0,14.0,15,0,1
3804,3101,7,162.0,6.0,15.0,6,0,1
3805,3102,7,105.0,0.0,3.0,8,0,0
3806,3103,1,195.0,10.0,10.0,20,0,1
3807,3104,0,95.0,1.0,4.0,3,0,0
3808,3105,7,65.0,1.0,2.0,7,0,0
3809,3106,4,136.0,6.0,11.0,58,1,1
3810,3107,1,91.0,0.0,3.0,6,0,0
3811,3109,4,120.0,4.0,1.0,5,0,0
3812,3110,1,104.0,2.0,5.0,8,0,0
3813,3111,6,110.0,0.0,0.0,4,0,0
3814,3112,7,69.0,1.0,3.0,2,0,0
3815,3113,2,53.0,1.0,2.0,6,0,0
3816,3114,6,91.0,3.0,7.0,6,0,0
3817,3115,1,57.0,3.0,5.0,5,0,0
3818,3116,1,181.0,4.0,14.0,59,0,1
3819,3117,2,175.0,6.0,16.0,47,0,1
3820,3118,1,109.0,2.0,0.0,9,1,0
3821,3120,4,57.0,0.0,5.0,1,0,0
3822,3121,7,43.0,3.0,2.0,8,0,0
3823,3122,6,58.0,3.0,4.0,7,1,0
3824,3123,0,198.0,3.0,24.0,43,0,1
3825,3124,0,79.0,1.0,2.0,4,0,0
3826,3125,2,180.0,4.0,19.0,15,0,1
3827,3126,3,116.0,2.0,0.0,3,0,0
3828,3127,7,81.0,1.0,2.0,3,1,0
3829,3128,4,69.0,1.0,3.0,4,0,0
3830,3129,6,119.0,1.0,1.0,0,0,0
3831,3131,0,83.0,0.0,4.0,4,0,0
3832,3132,5,99.0,0.0,5.0,2,0,0
3833,3133,2,97.0,0.0,4.0,2,0,0
3834,3134,0,201.0,3.0,18.0,29,0,1
3835,3135,7,99.0,2.0,3.0,6,0,0
3836,3136,6,50.0,0.0,3.0,3,0,0
3837,3137,1,63.0,0.0,3.0,0,0,0
3838,3138,2,134.0,0.0,7.0,7,1,0
3839,3139,0,118.0,4.0,4.0,6,0,0
3840,3140,0,156.0,10.0,15.0,37,1,1
3841,3142,0,84.0,1.0,7.0,4,0,0
3842,3143,3,97.0,1.0,5.0,9,0,0
3843,3144,2,42.0,3.0,3.0,1,1,0
3844,3145,5,46.0,1.0,1.0,4,0,0
3845,3146,1,178.0,6.0,14.0,12,0,1
3846,3147,2,64.0,0.0,5.0,6,0,0
3847,3148,6,143.0,4.0,12.0,6,0,1
3848,3149,7,58.0,2.0,0.0,3,0,0
3849,3150,4,96.0,1.0,5.0,4,0,0
3850,3151,7,92.0,0.0,2.0,1,1,0
3851,3153,2,122.0,0.0,1.0,9,0,0
3852,3154,4,84.0,3.0,5.0,4,0,0
3853,3155,0,86.0,0.0,3.0,5,0,0
3854,3156,2,147.0,4.0,12.0,41,1,1
3855,3157,4,74.0,1.0,5.0,1,0,0
3856,6972,1,147.0,9.0,16.0,24,0,1
3857,3158,7,68.0,1.0,2.0,8,0,0
3858,3159,3,101.0,1.0,1.0,6,0,0
3859,3160,1,59.0,2.0,2.0,0,0,0
3860,3161,2,50.0,0.0,1.0,9,0,0
3861,3163,4,104.0,1.0,2.0,5,0,0
3862,3164,3,51.0,0.0,7.0,8,0,0
3863,3165,3,159.0,5.0,15.0,37,1,1
3864,3166,6,193.0,5.0,20.0,5,0,1
3865,3167,5,49.0,0.0,5.0,3,0,0
3866,3168,6,113.0,3.0,4.0,5,0,0
3867,3169,3,89.0,1.0,4.0,0,0,0
3868,3170,3,65.0,1.0,1.0,0,0,0
3869,3171,5,161.0,4.0,18.0,1,1,1
3870,3172,2,94.0,2.0,3.0,8,0,0
3871,3174,2,94.0,2.0,1.0,5,1,0
3872,3175,7,57.0,1.0,2.0,7,0,0
3873,3176,0,92.0,1.0,3.0,6,0,0
3874,3177,5,67.0,2.0,0.0,5,0,0
3875,3178,6,65.0,1.0,6.0,9,0,0
3876,3179,0,91.0,0.0,3.0,0,0,0
3877,3180,2,171.0,7.0,13.0,45,1,1
3878,3181,6,90.0,2.0,1.0,6,0,0
3879,3182,5,166.0,4.0,17.0,45,1,1
3880,3183,7,162.0,3.0,12.0,24,0,1
3881,3185,0,157.0,2.0,0.0,7,0,0
3882,3186,3,129.0,5.0,10.0,12,0,1
3883,3187,6,70.0,0.0,3.0,3,0,0
3884,3188,6,77.0,1.0,2.0,3,0,0
3885,3189,4,197.0,6.0,13.0,38,0,1
3886,3190,3,186.0,1.0,13.0,14,0,1
3887,3191,6,98.0,1.0,1.0,5,1,0
3888,3192,4,212.0,5.0,18.0,57,0,1
3889,3193,2,79.0,0.0,3.0,2,0,0
3890,3194,4,94.0,1.0,3.0,8,1,0
3891,3196,5,199.0,7.0,23.0,59,1,1
3892,3197,7,211.0,2.0,12.0,4,0,1
3893,3198,7,114.0,0.0,2.0,5,1,0
3894,3199,1,64.0,2.0,1.0,3,0,0
3895,3200,5,42.0,1.0,3.0,9,0,0
3896,3201,1,151.0,2.0,14.0,57,1,1
3897,3202,6,205.0,4.0,15.0,12,0,1
3898,3203,6,58.0,2.0,1.0,3,0,0
3899,3204,2,202.0,3.0,11.0,30,0,1
3900,3205,6,156.0,1.0,19.0,55,0,1
3901,3208,6,239.0,4.0,13.0,23,0,1
3902,3209,3,60.0,0.0,1.0,7,0,0
3903,3210,5,117.0,1.0,5.0,6,0,0
3904,3211,4,210.0,5.0,11.0,11,0,1
3905,3212,7,59.0,1.0,3.0,3,0,0
3906,3213,6,94.0,0.0,3.0,0,0,0
3907,3214,6,97.0,0.0,4.0,3,0,0
3908,3215,5,106.0,1.0,2.0,4,1,0
3909,3216,4,186.0,4.0,12.0,40,0,1
3910,3217,3,59.0,2.0,1.0,3,0,0
3911,3219,4,93.0,0.0,2.0,6,0,0
3912,3220,6,125.0,2.0,1.0,3,0,0
3913,3221,5,159.0,6.0,15.0,3,0,1
3914,3222,6,174.0,5.0,14.0,5,0,1
3915,3223,6,107.0,0.0,3.0,7,0,0
3916,3224,0,77.0,0.0,11.0,8,0,0
3917,3225,7,57.0,0.0,5.0,2,0,0
3918,3226,3,50.0,0.0,2.0,6,1,0
3919,3227,1,196.0,2.0,21.0,33,0,1
3920,3228,6,201.0,3.0,13.0,43,0,1
3921,3230,7,40.0,1.0,1.0,8,1,0
3922,3231,7,50.0,1.0,4.0,6,0,0
3923,3232,7,117.0,0.0,2.0,5,0,0
3924,3233,6,97.0,0.0,5.0,5,1,0
3925,3234,0,208.0,4.0,14.0,31,0,1
3926,3235,4,189.0,6.0,23.0,51,1,1
3927,3236,6,60.0,2.0,3.0,8,0,0
3928,3237,0,219.0,6.0,12.0,58,1,1
3929,3238,6,90.0,1.0,4.0,6,0,0
3930,3239,4,203.0,5.0,14.0,32,1,1
3931,3241,6,71.0,1.0,4.0,8,1,0
3932,3242,1,55.0,2.0,3.0,8,0,0
3933,3243,5,158.0,7.0,16.0,14,1,1
3934,3244,0,89.0,1.0,2.0,3,0,0
3935,3245,1,65.0,1.0,8.0,8,0,0
3936,3246,0,59.0,2.0,2.0,8,0,0
3937,3247,7,114.0,0.0,1.0,9,0,0
3938,3248,3,68.0,3.0,3.0,2,0,0
3939,3249,0,180.0,8.0,12.0,33,0,1
3940,3250,4,44.0,0.0,7.0,6,1,0
3941,3252,7,40.0,1.0,2.0,2,1,0
3942,3253,0,86.0,1.0,2.0,5,0,0
3943,3254,4,117.0,0.0,1.0,3,1,0
3944,3255,4,80.0,2.0,2.0,7,0,0
3945,3256,1,82.0,2.0,5.0,9,1,0
3946,3257,5,93.0,0.0,4.0,5,1,0
3947,3258,1,96.0,1.0,7.0,5,0,0
3948,3259,7,72.0,0.0,0.0,4,0,0
3949,3260,3,88.0,1.0,1.0,5,0,0
3950,3261,5,209.0,2.0,14.0,59,1,1
3951,3263,0,105.0,2.0,2.0,2,1,0
3952,3264,0,78.0,0.0,1.0,0,0,0
3953,3265,0,81.0,0.0,2.0,2,1,0
3954,3266,4,65.0,1.0,4.0,0,0,0
3955,3267,0,199.0,6.0,18.0,31,0,1
3956,3268,2,102.0,0.0,5.0,9,1,0
3957,3269,7,157.0,5.0,21.0,15,0,1
3958,3270,0,116.0,6.0,17.0,6,1,1
3959,3271,5,72.0,0.0,6.0,5,0,0
3960,3272,5,39.0,0.0,5.0,4,0,0
3961,3274,0,193.0,11.0,16.0,12,1,1
3962,3275,6,62.0,0.0,2.0,3,0,0
3963,3276,1,131.0,2.0,2.0,2,0,0
3964,3277,5,91.0,3.0,2.0,4,0,0
3965,3278,7,168.0,4.0,13.0,21,1,1
3966,3279,1,195.0,2.0,19.0,2,0,1
3967,3280,4,116.0,2.0,3.0,8,0,0
3968,3281,7,106.0,1.0,0.0,4,0,0
3969,3282,2,180.0,3.0,12.0,32,0,1
3970,3283,0,135.0,0.0,3.0,4,1,0
3971,3285,2,179.0,4.0,17.0,43,0,1
3972,3286,0,39.0,0.0,2.0,7,0,0
3973,3287,0,73.0,4.0,3.0,2,0,0
3974,3288,4,62.0,2.0,4.0,5,1,0
3975,3289,4,35.0,0.0,5.0,4,0,0
3976,3290,2,53.0,0.0,5.0,1,0,0
3977,3291,5,196.0,6.0,12.0,34,0,1
3978,3292,4,194.0,5.0,17.0,6,1,1
3979,3293,0,119.0,3.0,3.0,7,0,0
3980,3294,3,95.0,0.0,2.0,1,0,0
3981,3296,1,98.0,1.0,6.0,3,0,0
3982,3297,2,68.0,0.0,3.0,4,0,0
3983,3298,0,108.0,0.0,2.0,9,0,0
3984,3299,4,81.0,2.0,5.0,6,0,0
3985,3300,7,113.0,1.0,3.0,9,1,0
3986,3301,5,190.0,8.0,7.0,54,0,1
3987,3302,7,189.0,5.0,18.0,35,0,1
3988,3303,1,167.0,2.0,19.0,22,0,1
3989,3304,2,170.0,3.0,21.0,15,0,1
3990,3305,6,144.0,3.0,19.0,57,1,1
3991,3307,6,205.0,3.0,13.0,55,0,1
3992,3308,7,79.0,0.0,4.0,0,1,0
3993,3309,4,83.0,0.0,2.0,5,0,0
3994,3310,1,111.0,0.0,2.0,7,1,0
3995,3311,7,57.0,1.0,1.0,6,0,0
3996,3312,4,20.0,0.0,6.0,5,0,0
3997,3313,0,195.0,3.0,21.0,32,0,1
3998,3314,4,184.0,5.0,16.0,13,1,1
3999,3315,5,55.0,3.0,2.0,8,0,0
4000,3316,6,56.0,0.0,2.0,5,1,0
4001,3320,1,123.0,2.0,2.0,1,0,0
4002,3321,3,84.0,4.0,2.0,2,0,0
4003,3322,4,174.0,4.0,15.0,25,0,1
4004,3323,3,111.0,2.0,4.0,6,0,0
4005,3324,6,48.0,0.0,3.0,2,0,0
4006,3325,0,176.0,5.0,17.0,45,0,1
4007,3326,1,34.0,3.0,3.0,5,0,0
4008,3327,5,188.0,4.0,12.0,8,0,1
4009,3328,5,141.0,5.0,19.0,48,0,1
4010,3329,5,188.0,4.0,16.0,59,1,1
4011,3331,6,168.0,5.0,22.0,58,0,1
4012,3332,0,127.0,4.0,14.0,15,0,1
4013,3333,3,59.0,1.0,3.0,1,1,0
4014,3334,5,76.0,0.0,2.0,7,0,0
4015,3335,3,64.0,0.0,5.0,0,1,0
4016,3336,0,55.0,0.0,3.0,8,0,0
4017,3337,3,101.0,0.0,1.0,2,0,0
4018,3338,4,146.0,4.0,18.0,1,1,1
4019,3339,5,80.0,2.0,3.0,5,0,0
4020,3340,1,53.0,1.0,5.0,8,0,0
4021,3342,6,201.0,3.0,10.0,21,0,1
4022,3343,5,20.0,2.0,2.0,5,1,0
4023,3344,5,61.0,1.0,9.0,3,0,0
4024,3345,5,154.0,1.0,2.0,1,0,0
4025,3346,6,55.0,1.0,2.0,7,1,0
4026,3347,0,67.0,1.0,0.0,1,0,0
4027,3348,5,201.0,7.0,17.0,4,1,1
4028,3349,1,70.0,1.0,3.0,4,0,0
4029,3350,0,89.0,2.0,0.0,9,0,0
4030,3351,6,67.0,3.0,3.0,9,0,0
4031,3353,3,24.0,2.0,3.0,4,0,0
4032,3354,1,62.0,0.0,6.0,3,0,0
4033,3355,4,165.0,4.0,21.0,9,0,1
4034,3356,7,51.0,0.0,3.0,9,1,0
4035,3357,2,143.0,8.0,15.0,2,0,1
4036,3358,6,123.0,0.0,2.0,2,1,0
4037,3359,6,89.0,0.0,6.0,7,0,0
4038,3360,2,161.0,6.0,15.0,32,0,1
4039,3361,0,54.0,0.0,3.0,4,1,0
4040,3362,7,210.0,6.0,18.0,32,1,1
4041,3364,0,83.0,0.0,1.0,3,1,0
4042,3365,6,138.0,2.0,5.0,6,0,0
4043,3366,1,165.0,2.0,21.0,15,0,1
4044,3367,7,151.0,6.0,4.0,56,0,1
4045,3368,2,212.0,1.0,18.0,44,0,1
4046,3369,6,38.0,1.0,3.0,1,0,0
4047,3370,5,90.0,1.0,3.0,2,0,0
4048,3371,0,80.0,1.0,3.0,0,0,0
4049,3372,6,98.0,0.0,3.0,0,0,0
4050,3373,4,95.0,3.0,4.0,2,0,0
4051,3375,4,114.0,1.0,3.0,4,1,0
4052,3376,2,184.0,6.0,17.0,14,0,1
4053,3377,5,118.0,2.0,2.0,2,0,0
4054,3378,2,191.0,3.0,19.0,16,1,1
4055,3379,7,201.0,4.0,10.0,25,0,1
4056,3380,0,66.0,1.0,0.0,5,0,0
4057,3381,4,84.0,0.0,3.0,4,0,0
4058,3382,6,189.0,3.0,14.0,26,0,1
4059,3383,0,61.0,1.0,3.0,6,0,0
4060,3384,5,61.0,0.0,6.0,3,0,0
4061,3386,6,90.0,0.0,2.0,7,0,0
4062,3387,0,39.0,0.0,1.0,7,0,0
4063,3388,1,91.0,0.0,3.0,3,0,0
4064,3389,7,68.0,1.0,2.0,1,0,0
4065,3390,6,136.0,1.0,18.0,3,1,1
4066,3391,1,95.0,1.0,5.0,1,0,0
4067,3392,4,81.0,3.0,2.0,3,1,0
4068,3393,3,128.0,1.0,2.0,6,0,0
4069,3394,4,106.0,3.0,3.0,8,0,0
4070,3395,4,71.0,1.0,5.0,1,0,0
4071,3397,6,100.0,2.0,2.0,1,0,0
4072,3398,4,116.0,0.0,4.0,1,0,0
4073,3399,3,67.0,1.0,3.0,3,1,0
4074,3400,7,183.0,4.0,10.0,43,0,1
4075,3401,6,61.0,2.0,3.0,7,1,0
4076,3402,7,92.0,1.0,4.0,3,1,0
4077,3403,0,105.0,1.0,4.0,6,0,0
4078,3404,7,71.0,0.0,6.0,5,1,0
4079,3405,0,93.0,1.0,6.0,3,0,0
4080,3406,0,77.0,1.0,3.0,7,0,0
4081,3408,5,27.0,2.0,3.0,9,0,0
4082,3409,0,110.0,1.0,5.0,1,1,0
4083,3410,4,68.0,0.0,1.0,5,0,0
4084,3411,6,182.0,2.0,18.0,50,1,1
4085,3412,2,172.0,7.0,18.0,16,1,1
4086,3413,5,52.0,1.0,3.0,7,0,0
4087,3414,4,113.0,1.0,1.0,9,0,0
4088,3415,7,98.0,3.0,3.0,9,1,0
4089,3416,1,105.0,0.0,4.0,4,0,0
4090,3417,4,66.0,1.0,2.0,3,0,0
4091,3419,6,90.0,2.0,4.0,0,0,0
4092,3420,6,96.0,2.0,4.0,4,0,0
4093,3421,5,39.0,1.0,2.0,8,0,0
4094,3422,7,85.0,0.0,7.0,4,0,0
4095,3423,0,71.0,1.0,0.0,0,0,0
4096,3424,3,114.0,0.0,9.0,1,0,0
4097,3425,5,58.0,0.0,1.0,4,0,0
4098,3426,7,65.0,1.0,5.0,2,1,0
4099,3427,2,44.0,1.0,1.0,5,0,0
4100,3428,0,171.0,3.0,13.0,13,1,1
4101,3431,0,75.0,2.0,4.0,9,0,0
4102,3432,3,176.0,5.0,24.0,13,1,1
4103,3433,6,250.0,6.0,20.0,6,0,1
4104,3434,1,124.0,2.0,4.0,2,0,0
4105,3435,7,60.0,4.0,4.0,3,1,0
4106,3436,2,96.0,4.0,5.0,7,0,0
4107,3437,0,190.0,5.0,17.0,13,0,1
4108,3438,1,106.0,0.0,1.0,0,0,0
